ProductID,ProductName,PaymentMethod,CategoryID
699,Product 699,PayPal,20
202,Product 202,Debit Card,49
199,Product 199,Cash,8
608,Product 608,Credit Card,7
710,Product 710,Debit Card,17
326,Product 326,Cash,5
789,Product 789,Credit Card,40
447,Product 447,PayPal,49
484,Product 484,Credit Card,23
232,Product 232,PayPal,23
852,Product 852,PayPal,26
163,Product 163,PayPal,33
734,Product 734,PayPal,17
820,Product 820,Cash,37
914,Product 914,PayPal,8
139,Product 139,PayPal,1
467,Product 467,Debit Card,11
805,Product 805,Credit Card,1
263,Product 263,Cash,42
308,Product 308,PayPal,11
507,Product 507,Debit Card,13
906,Product 906,Debit Card,35
174,Product 174,Credit Card,16
239,Product 239,Cash,31
874,Product 874,PayPal,9
917,Product 917,PayPal,42
458,Product 458,PayPal,24
636,Product 636,Credit Card,23
194,Product 194,Debit Card,48
593,Product 593,Debit Card,25
944,Product 944,Credit Card,43
457,Product 457,Debit Card,8
460,Product 460,Credit Card,43
517,Product 517,Cash,21
408,Product 408,Credit Card,10
774,Product 774,Cash,26
124,Product 124,PayPal,16
504,Product 504,PayPal,17
625,Product 625,Cash,26
830,Product 830,Debit Card,4
373,Product 373,Cash,13
389,Product 389,PayPal,20
937,Product 937,Cash,46
573,Product 573,Cash,6
450,Product 450,Debit Card,18
578,Product 578,Debit Card,35
544,Product 544,Debit Card,3
183,Product 183,Cash,1
842,Product 842,PayPal,44
408,Product 408,Cash,21
257,Product 257,Debit Card,44
132,Product 132,Cash,29
763,Product 763,Debit Card,46
424,Product 424,Cash,13
681,Product 681,Debit Card,35
394,Product 394,Debit Card,28
492,Product 492,Credit Card,6
607,Product 607,Debit Card,13
732,Product 732,Debit Card,23
536,Product 536,Cash,6
275,Product 275,PayPal,7
507,Product 507,Credit Card,15
684,Product 684,PayPal,49
645,Product 645,PayPal,38
766,Product 766,Debit Card,15
348,Product 348,Credit Card,27
392,Product 392,Debit Card,10
814,Product 814,Debit Card,14
903,Product 903,Debit Card,22
819,Product 819,Credit Card,29
394,Product 394,Cash,14
642,Product 642,Cash,30
247,Product 247,Debit Card,43
399,Product 399,PayPal,19
381,Product 381,PayPal,23
231,Product 231,Cash,21
654,Product 654,Cash,8
740,Product 740,PayPal,11
160,Product 160,Credit Card,49
190,Product 190,Credit Card,21
869,Product 869,PayPal,13
812,Product 812,Debit Card,17
818,Product 818,PayPal,29
793,Product 793,Credit Card,27
256,Product 256,Credit Card,33
321,Product 321,Credit Card,37
469,Product 469,Cash,22
338,Product 338,Debit Card,25
266,Product 266,Credit Card,47
985,Product 985,Debit Card,14
239,Product 239,PayPal,29
509,Product 509,Cash,4
403,Product 403,Debit Card,33
369,Product 369,Cash,19
178,Product 178,Credit Card,34
706,Product 706,PayPal,30
146,Product 146,PayPal,30
397,Product 397,Debit Card,32
270,Product 270,Cash,38
795,Product 795,PayPal,23
252,Product 252,PayPal,21
556,Product 556,Debit Card,16
324,Product 324,Cash,22
397,Product 397,Cash,44
989,Product 989,Cash,14
894,Product 894,Credit Card,3
915,Product 915,PayPal,23
923,Product 923,Cash,4
294,Product 294,PayPal,34
939,Product 939,Cash,11
885,Product 885,Debit Card,44
565,Product 565,Debit Card,49
637,Product 637,Credit Card,49
521,Product 521,Cash,24
898,Product 898,PayPal,46
587,Product 587,PayPal,21
839,Product 839,Debit Card,1
222,Product 222,Credit Card,31
841,Product 841,PayPal,33
371,Product 371,Credit Card,42
958,Product 958,Credit Card,26
361,Product 361,Cash,28
458,Product 458,Credit Card,42
347,Product 347,Cash,45
488,Product 488,Credit Card,44
873,Product 873,Credit Card,11
600,Product 600,PayPal,45
295,Product 295,Debit Card,48
623,Product 623,Credit Card,22
671,Product 671,Cash,28
744,Product 744,Cash,44
880,Product 880,PayPal,32
884,Product 884,Cash,19
938,Product 938,Credit Card,48
658,Product 658,Debit Card,8
559,Product 559,Cash,19
228,Product 228,PayPal,31
205,Product 205,Credit Card,42
323,Product 323,Debit Card,2
342,Product 342,Cash,29
635,Product 635,PayPal,28
650,Product 650,Credit Card,30
300,Product 300,Credit Card,43
799,Product 799,Credit Card,47
128,Product 128,Cash,46
734,Product 734,Credit Card,29
347,Product 347,Credit Card,1
237,Product 237,Cash,45
378,Product 378,Cash,26
436,Product 436,Cash,37
931,Product 931,Credit Card,20
233,Product 233,Credit Card,15
565,Product 565,PayPal,6
782,Product 782,PayPal,36
603,Product 603,Credit Card,24
712,Product 712,Credit Card,32
851,Product 851,Credit Card,40
935,Product 935,Cash,15
326,Product 326,Cash,7
905,Product 905,Credit Card,44
503,Product 503,PayPal,8
798,Product 798,Cash,30
278,Product 278,Debit Card,5
135,Product 135,Debit Card,23
421,Product 421,Cash,40
479,Product 479,Debit Card,24
789,Product 789,Credit Card,19
224,Product 224,Credit Card,28
380,Product 380,Credit Card,41
392,Product 392,Cash,11
531,Product 531,Cash,4
500,Product 500,Debit Card,5
663,Product 663,PayPal,25
464,Product 464,Debit Card,18
407,Product 407,Credit Card,49
338,Product 338,Debit Card,49
977,Product 977,PayPal,4
470,Product 470,Debit Card,40
300,Product 300,Cash,24
606,Product 606,Credit Card,47
577,Product 577,Credit Card,17
453,Product 453,Credit Card,42
216,Product 216,Debit Card,8
263,Product 263,Cash,33
292,Product 292,Cash,23
366,Product 366,Credit Card,5
599,Product 599,Debit Card,34
346,Product 346,Debit Card,28
182,Product 182,Debit Card,48
792,Product 792,PayPal,17
450,Product 450,Debit Card,42
280,Product 280,Cash,20
307,Product 307,Credit Card,36
269,Product 269,Credit Card,39
742,Product 742,Debit Card,13
662,Product 662,Credit Card,40
756,Product 756,PayPal,26
158,Product 158,PayPal,34
965,Product 965,Debit Card,18
983,Product 983,PayPal,23
854,Product 854,Credit Card,33
216,Product 216,Debit Card,15
472,Product 472,Cash,15
926,Product 926,PayPal,16
933,Product 933,Cash,44
221,Product 221,Debit Card,34
415,Product 415,Credit Card,27
301,Product 301,Cash,1
484,Product 484,Credit Card,35
205,Product 205,Cash,41
437,Product 437,Debit Card,36
809,Product 809,Cash,17
916,Product 916,Credit Card,20
829,Product 829,PayPal,43
482,Product 482,Cash,24
927,Product 927,Credit Card,17
157,Product 157,PayPal,4
651,Product 651,Debit Card,48
712,Product 712,Credit Card,38
459,Product 459,Debit Card,27
348,Product 348,Cash,17
367,Product 367,Credit Card,19
881,Product 881,Cash,46
205,Product 205,Cash,5
251,Product 251,Credit Card,11
458,Product 458,Credit Card,6
922,Product 922,Debit Card,11
784,Product 784,PayPal,3
470,Product 470,Debit Card,9
244,Product 244,Cash,9
223,Product 223,Credit Card,32
679,Product 679,Cash,19
752,Product 752,Debit Card,46
543,Product 543,Credit Card,20
751,Product 751,Credit Card,13
881,Product 881,PayPal,47
666,Product 666,Cash,26
356,Product 356,Cash,32
965,Product 965,Cash,39
535,Product 535,Credit Card,18
466,Product 466,Debit Card,48
659,Product 659,PayPal,3
909,Product 909,Credit Card,32
315,Product 315,Credit Card,39
442,Product 442,Debit Card,45
477,Product 477,Credit Card,5
787,Product 787,Cash,20
948,Product 948,Credit Card,5
112,Product 112,Cash,1
292,Product 292,Credit Card,25
549,Product 549,Cash,49
210,Product 210,Cash,2
130,Product 130,Credit Card,39
830,Product 830,PayPal,35
864,Product 864,Credit Card,32
962,Product 962,Cash,48
475,Product 475,Credit Card,25
478,Product 478,Cash,27
538,Product 538,Cash,18
665,Product 665,Debit Card,15
741,Product 741,Debit Card,6
453,Product 453,Debit Card,25
491,Product 491,Credit Card,38
995,Product 995,Credit Card,3
273,Product 273,Cash,37
688,Product 688,PayPal,31
412,Product 412,Credit Card,5
628,Product 628,Cash,48
551,Product 551,Credit Card,45
306,Product 306,PayPal,25
290,Product 290,Cash,15
581,Product 581,Debit Card,8
438,Product 438,Credit Card,36
134,Product 134,Debit Card,36
607,Product 607,PayPal,29
607,Product 607,PayPal,20
948,Product 948,Debit Card,13
356,Product 356,PayPal,9
619,Product 619,PayPal,18
652,Product 652,Credit Card,49
950,Product 950,PayPal,34
898,Product 898,Cash,15
181,Product 181,Credit Card,19
742,Product 742,Cash,33
508,Product 508,Debit Card,14
181,Product 181,Credit Card,4
281,Product 281,Debit Card,22
504,Product 504,Debit Card,5
601,Product 601,PayPal,17
373,Product 373,Debit Card,9
388,Product 388,Debit Card,28
449,Product 449,Credit Card,13
380,Product 380,Cash,20
235,Product 235,Debit Card,10
230,Product 230,Credit Card,21
663,Product 663,PayPal,6
729,Product 729,Debit Card,10
854,Product 854,PayPal,45
348,Product 348,Credit Card,30
923,Product 923,PayPal,45
951,Product 951,Debit Card,32
311,Product 311,Debit Card,22
718,Product 718,Cash,45
900,Product 900,Cash,11
875,Product 875,Cash,44
865,Product 865,Debit Card,37
277,Product 277,Credit Card,45
242,Product 242,Debit Card,16
233,Product 233,PayPal,19
361,Product 361,Debit Card,38
464,Product 464,Debit Card,26
870,Product 870,Debit Card,31
248,Product 248,Cash,12
237,Product 237,Cash,47
838,Product 838,Credit Card,22
603,Product 603,Debit Card,32
321,Product 321,Credit Card,45
117,Product 117,Credit Card,42
483,Product 483,Debit Card,22
809,Product 809,Cash,2
306,Product 306,Debit Card,31
494,Product 494,Credit Card,17
982,Product 982,Debit Card,17
556,Product 556,Cash,41
931,Product 931,Cash,28
261,Product 261,Debit Card,33
379,Product 379,Debit Card,6
327,Product 327,Credit Card,26
200,Product 200,Debit Card,38
639,Product 639,Cash,18
478,Product 478,PayPal,29
433,Product 433,PayPal,34
789,Product 789,Credit Card,24
754,Product 754,Debit Card,21
113,Product 113,Cash,11
138,Product 138,Debit Card,41
179,Product 179,Debit Card,38
676,Product 676,Credit Card,24
781,Product 781,Cash,3
184,Product 184,Debit Card,37
721,Product 721,PayPal,28
291,Product 291,Credit Card,39
687,Product 687,Cash,22
769,Product 769,Cash,38
405,Product 405,PayPal,33
765,Product 765,Debit Card,13
379,Product 379,Cash,15
192,Product 192,PayPal,39
486,Product 486,PayPal,8
115,Product 115,PayPal,13
689,Product 689,Credit Card,6
640,Product 640,PayPal,46
662,Product 662,Cash,29
513,Product 513,Debit Card,38
697,Product 697,Credit Card,2
358,Product 358,Credit Card,34
799,Product 799,Credit Card,40
613,Product 613,Debit Card,26
642,Product 642,Credit Card,41
629,Product 629,Cash,15
637,Product 637,Credit Card,8
602,Product 602,PayPal,37
270,Product 270,Debit Card,9
102,Product 102,Credit Card,45
889,Product 889,Cash,33
252,Product 252,Cash,25
970,Product 970,Cash,5
869,Product 869,Cash,36
851,Product 851,Cash,31
813,Product 813,Credit Card,50
883,Product 883,Cash,1
467,Product 467,Debit Card,17
921,Product 921,Cash,33
394,Product 394,Credit Card,29
717,Product 717,Debit Card,22
773,Product 773,Debit Card,23
385,Product 385,PayPal,13
117,Product 117,Debit Card,28
369,Product 369,PayPal,15
342,Product 342,Credit Card,22
258,Product 258,Credit Card,3
133,Product 133,Credit Card,25
521,Product 521,Debit Card,1
533,Product 533,PayPal,9
229,Product 229,Debit Card,15
357,Product 357,Cash,15
281,Product 281,PayPal,43
851,Product 851,PayPal,22
857,Product 857,Credit Card,3
565,Product 565,Debit Card,16
699,Product 699,Cash,12
732,Product 732,Cash,7
439,Product 439,PayPal,8
171,Product 171,Credit Card,28
221,Product 221,Cash,38
535,Product 535,Cash,10
781,Product 781,PayPal,19
557,Product 557,Cash,3
843,Product 843,Credit Card,26
263,Product 263,Debit Card,50
870,Product 870,Debit Card,11
457,Product 457,Cash,26
600,Product 600,Credit Card,34
712,Product 712,PayPal,15
359,Product 359,Credit Card,14
572,Product 572,Debit Card,16
352,Product 352,Credit Card,29
156,Product 156,Cash,5
202,Product 202,Debit Card,17
305,Product 305,Debit Card,33
430,Product 430,PayPal,32
451,Product 451,PayPal,15
759,Product 759,Credit Card,2
339,Product 339,Cash,32
460,Product 460,Credit Card,13
140,Product 140,Cash,31
512,Product 512,Credit Card,39
884,Product 884,Debit Card,46
263,Product 263,PayPal,35
957,Product 957,Debit Card,4
614,Product 614,PayPal,48
878,Product 878,PayPal,27
344,Product 344,PayPal,7
131,Product 131,Debit Card,46
550,Product 550,Cash,49
600,Product 600,Debit Card,22
674,Product 674,Cash,35
600,Product 600,PayPal,33
438,Product 438,Cash,8
388,Product 388,PayPal,17
696,Product 696,PayPal,14
971,Product 971,Credit Card,31
708,Product 708,PayPal,2
233,Product 233,Credit Card,6
831,Product 831,Credit Card,9
910,Product 910,Cash,42
928,Product 928,Credit Card,41
893,Product 893,PayPal,36
352,Product 352,PayPal,19
748,Product 748,Debit Card,9
598,Product 598,Debit Card,49
840,Product 840,PayPal,47
763,Product 763,Debit Card,2
364,Product 364,Credit Card,12
725,Product 725,Credit Card,41
832,Product 832,PayPal,37
149,Product 149,Debit Card,43
315,Product 315,Cash,30
542,Product 542,Cash,23
307,Product 307,Credit Card,5
900,Product 900,Credit Card,32
301,Product 301,Credit Card,31
722,Product 722,Debit Card,23
118,Product 118,Debit Card,20
538,Product 538,Debit Card,2
746,Product 746,Debit Card,33
644,Product 644,Cash,25
720,Product 720,Debit Card,4
746,Product 746,PayPal,30
321,Product 321,PayPal,35
762,Product 762,Debit Card,32
679,Product 679,Debit Card,29
362,Product 362,PayPal,50
502,Product 502,Debit Card,14
233,Product 233,PayPal,50
279,Product 279,Credit Card,40
345,Product 345,PayPal,31
866,Product 866,Cash,36
605,Product 605,Cash,37
295,Product 295,Debit Card,25
535,Product 535,PayPal,15
185,Product 185,Cash,39
178,Product 178,Credit Card,50
976,Product 976,PayPal,4
968,Product 968,Cash,40
295,Product 295,Credit Card,47
639,Product 639,Credit Card,36
772,Product 772,Cash,49
495,Product 495,Cash,20
816,Product 816,Credit Card,1
442,Product 442,Cash,11
566,Product 566,Debit Card,39
385,Product 385,Cash,50
639,Product 639,PayPal,45
730,Product 730,PayPal,12
241,Product 241,Cash,28
590,Product 590,Credit Card,29
327,Product 327,Credit Card,12
819,Product 819,Cash,37
335,Product 335,PayPal,37
700,Product 700,Debit Card,41
892,Product 892,Credit Card,46
144,Product 144,Credit Card,17
888,Product 888,PayPal,38
221,Product 221,Debit Card,41
740,Product 740,Cash,11
869,Product 869,PayPal,14
189,Product 189,PayPal,31
974,Product 974,Cash,18
456,Product 456,Credit Card,34
573,Product 573,Credit Card,47
696,Product 696,Cash,41
816,Product 816,PayPal,17
119,Product 119,Debit Card,45
754,Product 754,Debit Card,4
355,Product 355,Credit Card,33
504,Product 504,Debit Card,36
458,Product 458,PayPal,48
716,Product 716,Debit Card,49
175,Product 175,PayPal,46
642,Product 642,PayPal,23
535,Product 535,PayPal,38
418,Product 418,Debit Card,21
806,Product 806,Credit Card,30
558,Product 558,Cash,39
747,Product 747,Credit Card,50
471,Product 471,Cash,19
154,Product 154,Debit Card,35
982,Product 982,Debit Card,45
496,Product 496,Cash,24
985,Product 985,Credit Card,29
349,Product 349,Cash,47
595,Product 595,PayPal,38
278,Product 278,PayPal,4
415,Product 415,PayPal,17
419,Product 419,Cash,14
378,Product 378,Cash,12
171,Product 171,Cash,27
629,Product 629,Credit Card,10
769,Product 769,Credit Card,2
742,Product 742,Credit Card,40
162,Product 162,Credit Card,10
659,Product 659,Cash,27
414,Product 414,Credit Card,30
987,Product 987,Debit Card,38
546,Product 546,Debit Card,30
725,Product 725,Credit Card,20
818,Product 818,Debit Card,14
705,Product 705,Debit Card,13
435,Product 435,PayPal,18
813,Product 813,Credit Card,29
865,Product 865,Credit Card,33
676,Product 676,Cash,47
833,Product 833,Debit Card,38
779,Product 779,Credit Card,14
903,Product 903,Credit Card,34
449,Product 449,Cash,4
620,Product 620,Credit Card,18
113,Product 113,PayPal,36
816,Product 816,Debit Card,48
994,Product 994,Debit Card,8
277,Product 277,Debit Card,10
543,Product 543,PayPal,14
996,Product 996,Debit Card,9
361,Product 361,Credit Card,42
143,Product 143,Debit Card,24
620,Product 620,Credit Card,13
876,Product 876,Debit Card,10
937,Product 937,Debit Card,20
880,Product 880,Debit Card,22
822,Product 822,Credit Card,50
269,Product 269,Cash,42
520,Product 520,Cash,22
781,Product 781,PayPal,32
621,Product 621,Cash,15
756,Product 756,Debit Card,49
105,Product 105,PayPal,11
499,Product 499,Cash,39
399,Product 399,Cash,38
766,Product 766,PayPal,20
347,Product 347,Credit Card,9
392,Product 392,Credit Card,14
220,Product 220,Debit Card,8
841,Product 841,Cash,7
791,Product 791,Credit Card,43
504,Product 504,Cash,31
935,Product 935,PayPal,36
932,Product 932,Debit Card,46
635,Product 635,Debit Card,33
359,Product 359,Credit Card,37
417,Product 417,Credit Card,34
379,Product 379,Cash,29
981,Product 981,Credit Card,44
318,Product 318,PayPal,26
523,Product 523,PayPal,43
353,Product 353,PayPal,50
316,Product 316,Credit Card,16
136,Product 136,PayPal,37
412,Product 412,Debit Card,16
516,Product 516,PayPal,17
111,Product 111,Credit Card,41
832,Product 832,Credit Card,32
866,Product 866,PayPal,16
